,adm_date,age,count
0,2019-12-13,28,1
1,2020-02-12,72,1
2,2020-02-19,48,1
3,2020-02-28,55,1
4,2020-03-02,54,1
5,2020-03-02,60,1
6,2020-03-07,26,1
7,2020-03-07,51,1
8,2020-03-10,61,1
9,2020-03-11,45,1
10,2020-03-12,78,1
11,2020-03-12,82,1
12,2020-03-13,64,1
13,2020-03-13,74,1
14,2020-03-14,42,1
15,2020-03-14,75,1
16,2020-03-16,54,1
17,2020-03-16,65,1
18,2020-03-16,69,1
19,2020-03-16,76,1
20,2020-03-17,22,1
21,2020-03-17,34,1
22,2020-03-17,65,1
23,2020-03-17,73,1
24,2020-03-18,32,1
25,2020-03-18,58,1
26,2020-03-18,72,1
27,2020-03-18,77,1
28,2020-03-18,89,2
29,2020-03-19,31,1
30,2020-03-19,33,1
31,2020-03-19,38,1
32,2020-03-19,41,1
33,2020-03-19,50,1
34,2020-03-19,60,1
35,2020-03-19,63,1
36,2020-03-19,77,1
37,2020-03-19,81,1
38,2020-03-20,31,1
39,2020-03-20,65,1
40,2020-03-20,71,1
41,2020-03-20,72,1
42,2020-03-20,89,1
43,2020-03-21,49,1
44,2020-03-21,73,1
45,2020-03-21,74,1
46,2020-03-21,82,1
47,2020-03-22,44,1
48,2020-03-22,55,1
49,2020-03-22,69,1
50,2020-03-23,21,1
51,2020-03-23,41,1
52,2020-03-23,56,1
53,2020-03-23,65,1
54,2020-03-23,72,1
55,2020-03-23,73,1
56,2020-03-23,74,1
57,2020-03-23,89,2
58,2020-03-24,28,1
59,2020-03-24,34,1
60,2020-03-24,47,1
61,2020-03-24,54,1
62,2020-03-24,65,1
63,2020-03-25,35,1
64,2020-03-25,42,1
65,2020-03-25,63,1
66,2020-03-25,71,1
67,2020-03-25,74,1
68,2020-03-25,75,1
69,2020-03-25,79,1
70,2020-03-25,86,1
71,2020-03-26,38,1
72,2020-03-26,52,2
73,2020-03-26,60,1
74,2020-03-26,71,1
75,2020-03-27,31,1
76,2020-03-27,34,1
77,2020-03-27,47,1
78,2020-03-27,55,1
79,2020-03-27,56,1
80,2020-03-27,66,1
81,2020-03-27,76,1
82,2020-03-28,39,1
83,2020-03-28,41,1
84,2020-03-28,51,1
85,2020-03-28,60,1
86,2020-03-28,64,2
87,2020-03-28,85,1
88,2020-03-28,86,1
89,2020-03-29,34,1
90,2020-03-29,36,2
91,2020-03-29,42,1
92,2020-03-29,60,1
93,2020-03-29,70,1
94,2020-03-29,81,1
95,2020-03-29,82,1
96,2020-03-29,84,1
97,2020-03-29,88,1
98,2020-03-30,26,1
99,2020-03-30,37,1
100,2020-03-30,45,1
101,2020-03-30,71,1
102,2020-03-30,73,1
103,2020-03-30,78,1
104,2020-03-30,84,1
105,2020-03-30,89,1
106,2020-03-31,45,1
107,2020-03-31,60,2
108,2020-03-31,62,1
109,2020-03-31,76,1
110,2020-04-01,39,1
111,2020-04-01,57,1
112,2020-04-01,71,1
113,2020-04-01,73,1
114,2020-04-01,76,1
115,2020-04-01,86,1
116,2020-04-01,89,1
117,2020-04-02,52,1
118,2020-04-02,56,1
119,2020-04-02,66,1
120,2020-04-02,71,2
121,2020-04-02,75,1
122,2020-04-02,86,1
123,2020-04-03,34,1
124,2020-04-03,43,1
125,2020-04-03,45,1
126,2020-04-03,47,1
127,2020-04-03,52,1
128,2020-04-03,62,1
129,2020-04-03,67,1
130,2020-04-03,73,1
131,2020-04-03,83,1
132,2020-04-03,86,1
133,2020-04-03,87,1
134,2020-04-04,26,1
135,2020-04-04,56,1
136,2020-04-04,62,1
137,2020-04-04,63,1
138,2020-04-04,79,1
139,2020-04-04,89,1
140,2020-04-05,46,1
141,2020-04-05,49,1
142,2020-04-05,52,1
143,2020-04-05,53,1
144,2020-04-05,66,2
145,2020-04-05,77,1
146,2020-04-05,80,1
147,2020-04-06,36,1
148,2020-04-06,39,1
149,2020-04-06,44,1
150,2020-04-06,47,1
151,2020-04-06,53,1
152,2020-04-06,62,1
153,2020-04-06,84,1
154,2020-04-06,86,1
155,2020-04-06,89,2
156,2020-04-07,48,1
157,2020-04-07,51,1
158,2020-04-07,57,1
159,2020-04-07,65,1
160,2020-04-07,86,1
161,2020-04-08,31,1
162,2020-04-08,68,1
163,2020-04-08,88,1
164,2020-04-09,44,1
165,2020-04-09,57,1
166,2020-04-09,62,1
167,2020-04-09,64,1
168,2020-04-09,87,1
169,2020-04-10,63,1
170,2020-04-10,71,1
171,2020-04-10,86,1
172,2020-04-10,89,2
173,2020-04-11,23,1
174,2020-04-11,37,1
175,2020-04-11,44,1
176,2020-04-11,53,1
177,2020-04-11,60,1
178,2020-04-11,67,1
179,2020-04-11,73,1
180,2020-04-11,78,1
181,2020-04-11,80,1
182,2020-04-11,81,1
183,2020-04-12,66,1
184,2020-04-12,75,1
185,2020-04-12,82,1
186,2020-04-12,84,1
187,2020-04-12,89,1
188,2020-04-13,38,1
189,2020-04-13,44,1
190,2020-04-13,68,1
191,2020-04-13,72,1
192,2020-04-13,79,1
193,2020-04-13,81,1
194,2020-04-14,28,1
195,2020-04-14,43,1
196,2020-04-14,49,1
197,2020-04-14,54,1
198,2020-04-15,27,1
199,2020-04-15,34,1
200,2020-04-15,59,1
201,2020-04-15,65,1
202,2020-04-15,83,1
203,2020-04-16,20,1
204,2020-04-16,43,1
205,2020-04-16,46,1
206,2020-04-16,67,1
207,2020-04-16,79,1
208,2020-04-16,89,1
209,2020-04-17,46,1
210,2020-04-17,52,2
211,2020-04-17,57,1
212,2020-04-17,58,1
213,2020-04-17,64,1
214,2020-04-17,74,2
215,2020-04-17,89,1
216,2020-04-18,36,1
217,2020-04-18,84,1
218,2020-04-18,89,2
219,2020-04-19,69,1
220,2020-04-19,75,1
221,2020-04-19,84,1
222,2020-04-20,45,1
223,2020-04-20,47,1
224,2020-04-20,48,1
225,2020-04-20,60,1
226,2020-04-20,70,1
227,2020-04-20,76,1
228,2020-04-20,79,1
229,2020-04-20,87,1
230,2020-04-21,33,1
231,2020-04-21,52,1
232,2020-04-21,68,1
233,2020-04-21,72,1
234,2020-04-21,79,1
235,2020-04-21,81,1
236,2020-04-22,42,1
237,2020-04-22,56,1
238,2020-04-22,57,1
239,2020-04-22,82,1
240,2020-04-22,83,1
241,2020-04-22,86,1
242,2020-04-23,54,1
243,2020-04-23,59,1
244,2020-04-23,63,1
245,2020-04-23,69,1
246,2020-04-23,74,1
247,2020-04-23,75,1
248,2020-04-24,29,2
249,2020-04-24,40,1
250,2020-04-24,44,1
251,2020-04-24,62,1
252,2020-04-24,79,1
253,2020-04-24,86,1
254,2020-04-24,89,1
255,2020-04-25,49,1
256,2020-04-25,66,2
257,2020-04-25,72,1
258,2020-04-25,84,1
259,2020-04-26,31,1
260,2020-04-26,39,1
261,2020-04-26,62,1
262,2020-04-26,65,1
263,2020-04-26,83,1
264,2020-04-27,30,1
265,2020-04-27,37,1
266,2020-04-27,50,1
267,2020-04-27,56,1
268,2020-04-27,64,1
269,2020-04-27,73,1
270,2020-04-27,89,2
271,2020-04-28,27,1
272,2020-04-28,38,1
273,2020-04-28,39,1
274,2020-04-28,51,2
275,2020-04-28,53,1
276,2020-04-28,71,1
277,2020-04-28,75,1
278,2020-04-28,80,1
279,2020-04-28,83,1
280,2020-04-28,87,1
281,2020-04-29,34,1
282,2020-04-29,71,1
283,2020-04-29,73,1
284,2020-04-29,81,1
285,2020-04-29,89,1
286,2020-04-30,24,1
287,2020-04-30,34,1
288,2020-04-30,36,1
289,2020-04-30,38,1
290,2020-04-30,39,1
291,2020-04-30,60,1
292,2020-04-30,66,1
293,2020-04-30,68,1
294,2020-04-30,70,1
295,2020-04-30,74,1
296,2020-04-30,89,2
297,2020-05-01,39,1
298,2020-05-01,40,1
299,2020-05-01,45,1
300,2020-05-01,46,1
301,2020-05-01,57,1
302,2020-05-01,61,2
303,2020-05-01,64,1
304,2020-05-01,68,2
305,2020-05-01,79,1
306,2020-05-02,37,1
307,2020-05-02,42,1
308,2020-05-02,51,1
309,2020-05-02,52,1
310,2020-05-02,63,1
311,2020-05-02,89,2
312,2020-05-03,35,1
313,2020-05-03,51,1
314,2020-05-04,47,1
315,2020-05-04,50,1
316,2020-05-04,53,1
317,2020-05-04,87,1
318,2020-05-04,89,1
319,2020-05-05,38,1
320,2020-05-05,48,1
321,2020-05-05,49,1
322,2020-05-05,65,1
323,2020-05-05,72,1
324,2020-05-05,89,1
325,2020-05-06,40,1
326,2020-05-06,54,1
327,2020-05-06,57,1
328,2020-05-06,69,1
329,2020-05-06,85,1
330,2020-05-07,42,1
331,2020-05-07,44,1
332,2020-05-07,57,1
333,2020-05-07,81,2
334,2020-05-07,89,1
335,2020-05-08,26,1
336,2020-05-08,77,1
337,2020-05-09,32,1
338,2020-05-09,44,1
339,2020-05-09,53,1
340,2020-05-09,68,1
341,2020-05-10,25,1
342,2020-05-10,36,1
343,2020-05-10,76,1
344,2020-05-11,35,1
345,2020-05-11,40,1
346,2020-05-11,54,1
347,2020-05-11,62,1
348,2020-05-11,63,1
349,2020-05-11,75,1
350,2020-05-11,79,1
351,2020-05-11,89,1
352,2020-05-12,49,1
353,2020-05-12,53,1
354,2020-05-12,71,1
355,2020-05-13,37,1
356,2020-05-13,40,2
357,2020-05-13,67,2
358,2020-05-13,75,1
359,2020-05-13,81,1
360,2020-05-13,86,1
361,2020-05-14,27,1
362,2020-05-14,43,1
363,2020-05-14,74,2
364,2020-05-14,85,1
365,2020-05-14,89,1
366,2020-05-15,19,1
367,2020-05-15,40,1
368,2020-05-15,53,1
369,2020-05-15,56,1
370,2020-05-15,61,2
371,2020-05-15,67,1
372,2020-05-15,84,1
373,2020-05-16,33,1
374,2020-05-16,40,1
375,2020-05-16,60,1
376,2020-05-16,83,1
377,2020-05-17,34,1
378,2020-05-17,54,1
379,2020-05-17,59,1
380,2020-05-17,81,1
381,2020-05-17,89,1
382,2020-05-18,35,1
383,2020-05-18,37,1
384,2020-05-18,44,1
385,2020-05-18,49,1
386,2020-05-18,51,1
387,2020-05-18,67,1
388,2020-05-19,36,1
389,2020-05-19,58,1
390,2020-05-19,63,1
391,2020-05-19,73,1
392,2020-05-19,78,1
393,2020-05-19,89,1
394,2020-05-20,28,1
395,2020-05-20,52,1
396,2020-05-20,71,1
397,2020-05-20,84,1
398,2020-05-21,62,1
399,2020-05-21,74,2
400,2020-05-21,88,1
401,2020-05-21,89,2
402,2020-05-22,39,1
403,2020-05-22,42,1
404,2020-05-22,44,1
405,2020-05-22,49,1
406,2020-05-22,68,1
407,2020-05-22,74,1
408,2020-05-22,84,1
409,2020-05-22,85,1
410,2020-05-23,27,1
411,2020-05-23,28,1
412,2020-05-23,29,1
413,2020-05-23,53,1
414,2020-05-23,61,2
415,2020-05-23,66,1
416,2020-05-23,74,1
417,2020-05-23,86,1
418,2020-05-23,89,1
419,2020-05-24,55,1
420,2020-05-24,57,1
421,2020-05-24,62,1
422,2020-05-24,64,1
423,2020-05-24,66,2
424,2020-05-24,88,1
425,2020-05-25,32,1
426,2020-05-25,53,1
427,2020-05-25,55,1
428,2020-05-25,63,2
429,2020-05-25,66,2
430,2020-05-25,89,1
431,2020-05-26,26,1
432,2020-05-26,28,1
433,2020-05-26,46,1
434,2020-05-26,61,2
435,2020-05-26,76,2
436,2020-05-26,77,1
437,2020-05-27,33,1
438,2020-05-27,43,1
439,2020-05-27,51,1
440,2020-05-27,53,1
441,2020-05-27,62,1
442,2020-05-27,66,1
443,2020-05-27,69,1
444,2020-05-27,70,1
445,2020-05-28,30,1
446,2020-05-28,36,1
447,2020-05-28,40,1
448,2020-05-28,58,1
449,2020-05-28,81,1
450,2020-05-28,84,1
451,2020-05-29,31,1
452,2020-05-29,32,1
453,2020-05-29,41,1
454,2020-05-29,43,1
455,2020-05-29,45,1
456,2020-05-29,60,1
457,2020-05-29,66,1
458,2020-05-29,84,1
459,2020-05-30,33,1
460,2020-05-30,51,1
461,2020-05-30,58,1
462,2020-05-30,63,1
463,2020-05-30,88,1
464,2020-05-31,43,1
465,2020-05-31,51,1
466,2020-05-31,54,1
467,2020-05-31,64,1
468,2020-05-31,66,1
469,2020-06-01,18,1
470,2020-06-01,25,1
471,2020-06-01,27,1
472,2020-06-01,30,1
473,2020-06-01,35,1
474,2020-06-01,38,1
475,2020-06-01,41,1
476,2020-06-01,52,1
477,2020-06-01,53,1
478,2020-06-01,56,1
479,2020-06-01,59,1
480,2020-06-01,60,1
481,2020-06-01,66,1
482,2020-06-01,89,1
483,2020-06-02,25,1
484,2020-06-02,41,1
485,2020-06-02,42,1
486,2020-06-02,52,1
487,2020-06-02,55,1
488,2020-06-02,60,1
489,2020-06-02,84,2
490,2020-06-02,89,1
491,2020-06-03,21,1
492,2020-06-03,30,1
493,2020-06-03,45,1
494,2020-06-03,58,1
495,2020-06-03,67,1
496,2020-06-03,76,1
497,2020-06-04,37,1
498,2020-06-04,39,1
499,2020-06-04,48,1
500,2020-06-04,51,1
501,2020-06-04,61,1
502,2020-06-04,66,2
503,2020-06-04,67,1
504,2020-06-04,70,1
505,2020-06-04,86,1
506,2020-06-05,22,1
507,2020-06-05,46,1
508,2020-06-05,53,1
509,2020-06-05,58,1
510,2020-06-05,69,1
511,2020-06-05,81,1
512,2020-06-05,82,1
513,2020-06-05,85,2
514,2020-06-06,46,1
515,2020-06-06,78,1
516,2020-06-06,89,1
517,2020-06-07,35,1
518,2020-06-07,39,2
519,2020-06-07,50,1
520,2020-06-07,59,1
521,2020-06-07,63,1
522,2020-06-07,68,1
523,2020-06-08,32,1
524,2020-06-08,36,1
525,2020-06-08,46,1
526,2020-06-08,52,1
527,2020-06-08,54,1
528,2020-06-08,61,1
529,2020-06-08,65,1
530,2020-06-08,70,1
531,2020-06-08,76,1
532,2020-06-08,81,1
533,2020-06-08,84,1
534,2020-06-08,87,1
535,2020-06-08,89,2
536,2020-06-09,19,1
537,2020-06-09,28,1
538,2020-06-09,38,2
539,2020-06-09,50,1
540,2020-06-09,53,1
541,2020-06-09,55,1
542,2020-06-10,22,1
543,2020-06-10,27,1
544,2020-06-10,33,1
545,2020-06-10,40,1
546,2020-06-10,44,1
547,2020-06-10,52,1
548,2020-06-10,55,1
549,2020-06-10,69,1
550,2020-06-10,72,1
551,2020-06-10,89,1
552,2020-06-11,18,1
553,2020-06-11,34,1
554,2020-06-11,55,1
555,2020-06-11,66,1
556,2020-06-11,86,1
557,2020-06-12,21,1
558,2020-06-12,22,1
559,2020-06-12,41,1
560,2020-06-12,45,1
561,2020-06-12,59,1
562,2020-06-12,61,1
563,2020-06-12,66,1
564,2020-06-12,71,1
565,2020-06-12,86,1
566,2020-06-12,88,1
567,2020-06-13,20,1
568,2020-06-13,29,1
569,2020-06-13,31,1
570,2020-06-13,49,1
571,2020-06-13,54,1
572,2020-06-13,56,1
573,2020-06-13,89,1
574,2020-06-14,39,1
575,2020-06-14,42,1
576,2020-06-14,51,1
577,2020-06-14,57,1
578,2020-06-14,59,1
579,2020-06-14,61,1
580,2020-06-14,64,1
581,2020-06-14,65,1
582,2020-06-14,69,1
583,2020-06-14,70,1
584,2020-06-14,72,1
585,2020-06-14,74,1
586,2020-06-14,82,1
587,2020-06-14,89,1
588,2020-06-15,30,1
589,2020-06-15,43,2
590,2020-06-15,45,1
591,2020-06-15,53,1
592,2020-06-15,55,1
593,2020-06-15,57,1
594,2020-06-15,59,2
595,2020-06-15,64,1
596,2020-06-15,67,1
597,2020-06-16,27,1
598,2020-06-16,31,1
599,2020-06-16,46,1
600,2020-06-16,59,1
601,2020-06-16,76,1
602,2020-06-16,86,1
603,2020-06-16,88,1
604,2020-06-17,22,1
605,2020-06-17,33,1
606,2020-06-17,36,1
607,2020-06-17,39,1
608,2020-06-17,54,1
609,2020-06-17,55,1
610,2020-06-17,59,1
611,2020-06-17,65,2
612,2020-06-17,85,1
613,2020-06-18,44,1
614,2020-06-18,51,1
615,2020-06-18,64,1
616,2020-06-18,76,1
617,2020-06-18,87,1
618,2020-06-19,34,1
619,2020-06-19,36,1
620,2020-06-19,51,1
621,2020-06-19,54,1
622,2020-06-19,60,1
623,2020-06-19,65,1
624,2020-06-19,67,1
625,2020-06-19,68,1
626,2020-06-19,72,1
627,2020-06-19,73,1
628,2020-06-19,83,1
629,2020-06-19,86,1
630,2020-06-20,18,1
631,2020-06-20,39,1
632,2020-06-20,40,1
633,2020-06-20,41,1
634,2020-06-20,56,1
635,2020-06-20,60,3
636,2020-06-20,61,2
637,2020-06-20,65,1
638,2020-06-20,77,1
639,2020-06-20,85,1
640,2020-06-21,29,1
641,2020-06-21,32,1
642,2020-06-21,41,1
643,2020-06-21,42,1
644,2020-06-21,43,1
645,2020-06-21,45,1
646,2020-06-21,48,1
647,2020-06-21,54,1
648,2020-06-21,60,2
649,2020-06-21,71,1
650,2020-06-21,79,2
651,2020-06-22,33,1
652,2020-06-22,42,2
653,2020-06-22,52,1
654,2020-06-22,55,1
655,2020-06-22,63,1
656,2020-06-22,64,2
657,2020-06-22,66,1
658,2020-06-22,67,2
659,2020-06-22,70,1
660,2020-06-22,73,1
661,2020-06-22,84,1
662,2020-06-22,89,1
663,2020-06-23,28,1
664,2020-06-23,32,1
665,2020-06-23,54,2
666,2020-06-23,61,2
667,2020-06-23,63,1
668,2020-06-23,64,1
669,2020-06-23,68,1
670,2020-06-23,70,1
671,2020-06-23,75,1
672,2020-06-23,81,1
673,2020-06-23,87,1
674,2020-06-23,89,2
675,2020-06-24,45,1
676,2020-06-24,48,1
677,2020-06-24,49,1
678,2020-06-24,50,1
679,2020-06-24,54,2
680,2020-06-24,58,1
681,2020-06-24,61,1
682,2020-06-24,65,1
683,2020-06-24,66,1
684,2020-06-24,72,1
685,2020-06-24,76,3
686,2020-06-24,77,1
687,2020-06-24,83,1
688,2020-06-25,19,1
689,2020-06-25,28,1
690,2020-06-25,30,1
691,2020-06-25,35,1
692,2020-06-25,36,1
693,2020-06-25,43,1
694,2020-06-25,50,1
695,2020-06-25,51,2
696,2020-06-25,56,1
697,2020-06-25,59,1
698,2020-06-25,64,2
699,2020-06-25,66,1
700,2020-06-25,67,1
701,2020-06-25,69,1
702,2020-06-25,73,1
703,2020-06-26,30,1
704,2020-06-26,33,1
705,2020-06-26,38,1
706,2020-06-26,42,1
707,2020-06-26,45,1
708,2020-06-26,46,4
709,2020-06-26,49,1
710,2020-06-26,50,1
711,2020-06-26,53,1
712,2020-06-26,54,1
713,2020-06-26,58,1
714,2020-06-26,67,1
715,2020-06-26,72,1
716,2020-06-26,78,1
717,2020-06-26,81,1
718,2020-06-26,83,1
719,2020-06-26,85,1
720,2020-06-27,26,1
721,2020-06-27,27,1
722,2020-06-27,35,1
723,2020-06-27,43,1
724,2020-06-27,45,1
725,2020-06-27,52,1
726,2020-06-27,57,1
727,2020-06-27,60,2
728,2020-06-27,65,1
729,2020-06-27,74,1
730,2020-06-27,82,1
731,2020-06-27,83,1
732,2020-06-27,89,1
733,2020-06-28,26,2
734,2020-06-28,29,1
735,2020-06-28,42,2
736,2020-06-28,47,1
737,2020-06-28,49,1
738,2020-06-28,50,1
739,2020-06-28,51,1
740,2020-06-28,57,1
741,2020-06-28,62,1
742,2020-06-28,64,1
743,2020-06-28,76,1
744,2020-06-28,89,1
745,2020-06-29,22,1
746,2020-06-29,36,1
747,2020-06-29,41,1
748,2020-06-29,46,1
749,2020-06-29,53,1
750,2020-06-29,54,1
751,2020-06-29,56,1
752,2020-06-29,61,1
753,2020-06-29,64,3
754,2020-06-29,66,1
755,2020-06-29,71,1
756,2020-06-29,72,1
757,2020-06-29,73,1
758,2020-06-29,74,1
759,2020-06-29,85,1
760,2020-06-30,28,1
761,2020-06-30,32,1
762,2020-06-30,35,1
763,2020-06-30,37,2
764,2020-06-30,38,1
765,2020-06-30,41,1
766,2020-06-30,44,1
767,2020-06-30,47,1
768,2020-06-30,48,2
769,2020-06-30,58,1
770,2020-06-30,60,1
771,2020-06-30,67,1
772,2020-06-30,80,1
773,2020-06-30,89,2
774,2020-07-01,29,1
775,2020-07-01,35,2
776,2020-07-01,37,1
777,2020-07-01,40,2
778,2020-07-01,41,1
779,2020-07-01,44,1
780,2020-07-01,52,1
781,2020-07-01,53,1
782,2020-07-01,60,1
783,2020-07-01,62,1
784,2020-07-01,72,1
785,2020-07-01,84,1
786,2020-07-01,87,1
787,2020-07-02,20,1
788,2020-07-02,33,1
789,2020-07-02,37,2
790,2020-07-02,42,1
791,2020-07-02,46,1
792,2020-07-02,51,1
793,2020-07-02,54,2
794,2020-07-02,60,1
795,2020-07-02,61,1
796,2020-07-02,66,1
797,2020-07-02,68,1
798,2020-07-02,81,1
799,2020-07-02,84,1
800,2020-07-03,30,1
801,2020-07-03,31,1
802,2020-07-03,32,2
803,2020-07-03,35,1
804,2020-07-03,38,1
805,2020-07-03,43,1
806,2020-07-03,46,1
807,2020-07-03,48,1
808,2020-07-03,49,1
809,2020-07-03,50,1
810,2020-07-03,51,1
811,2020-07-03,52,1
812,2020-07-03,57,1
813,2020-07-03,59,1
814,2020-07-03,71,3
815,2020-07-03,73,1
816,2020-07-03,89,1
817,2020-07-04,35,1
818,2020-07-04,40,1
819,2020-07-04,44,1
820,2020-07-04,45,1
821,2020-07-04,51,1
822,2020-07-04,52,1
823,2020-07-04,53,2
824,2020-07-04,55,1
825,2020-07-04,57,1
826,2020-07-04,58,1
827,2020-07-04,60,1
828,2020-07-04,63,1
829,2020-07-04,65,1
830,2020-07-04,71,1
831,2020-07-04,73,1
832,2020-07-04,89,2
833,2020-07-05,27,1
834,2020-07-05,29,1
835,2020-07-05,49,1
836,2020-07-05,56,1
837,2020-07-05,57,1
838,2020-07-05,62,2
839,2020-07-05,68,2
840,2020-07-05,82,1
841,2020-07-05,89,1
842,2020-07-06,18,1
843,2020-07-06,40,2
844,2020-07-06,51,1
845,2020-07-06,53,1
846,2020-07-06,62,1
847,2020-07-06,64,2
848,2020-07-06,65,1
849,2020-07-06,66,1
850,2020-07-06,67,1
851,2020-07-06,69,3
852,2020-07-06,72,2
853,2020-07-06,74,3
854,2020-07-06,76,1
855,2020-07-06,83,1
856,2020-07-06,84,1
857,2020-07-06,86,2
858,2020-07-06,88,1
859,2020-07-06,89,1
860,2020-07-07,35,1
861,2020-07-07,38,1
862,2020-07-07,47,1
863,2020-07-07,51,1
864,2020-07-07,54,1
865,2020-07-07,55,1
866,2020-07-07,57,1
867,2020-07-07,59,1
868,2020-07-07,62,1
869,2020-07-07,66,2
870,2020-07-07,70,1
871,2020-07-07,73,1
872,2020-07-07,74,1
873,2020-07-07,76,1
874,2020-07-07,82,1
875,2020-07-08,34,1
876,2020-07-08,35,1
877,2020-07-08,44,1
878,2020-07-08,45,1
879,2020-07-08,51,1
880,2020-07-08,55,2
881,2020-07-08,57,1
882,2020-07-08,66,2
883,2020-07-08,68,3
884,2020-07-08,82,1
885,2020-07-09,29,2
886,2020-07-09,31,1
887,2020-07-09,34,3
888,2020-07-09,35,1
889,2020-07-09,41,1
890,2020-07-09,42,1
891,2020-07-09,43,2
892,2020-07-09,44,1
893,2020-07-09,49,2
894,2020-07-09,57,1
895,2020-07-09,58,1
896,2020-07-09,60,1
897,2020-07-09,63,2
898,2020-07-09,66,1
899,2020-07-09,68,1
900,2020-07-09,82,1
901,2020-07-09,83,1
902,2020-07-10,40,1
903,2020-07-10,44,1
904,2020-07-10,45,1
905,2020-07-10,48,2
906,2020-07-10,57,3
907,2020-07-10,66,1
908,2020-07-10,69,1
909,2020-07-10,70,1
910,2020-07-10,71,1
911,2020-07-10,72,1
912,2020-07-10,73,1
913,2020-07-10,89,2
914,2020-07-11,27,2
915,2020-07-11,33,1
916,2020-07-11,34,2
917,2020-07-11,38,1
918,2020-07-11,43,2
919,2020-07-11,44,1
920,2020-07-11,45,1
921,2020-07-11,51,1
922,2020-07-11,55,1
923,2020-07-11,56,1
924,2020-07-11,58,2
925,2020-07-11,61,1
926,2020-07-11,66,1
927,2020-07-11,68,1
928,2020-07-11,70,1
929,2020-07-11,71,2
930,2020-07-11,80,1
931,2020-07-11,89,1
932,2020-07-12,32,1
933,2020-07-12,47,1
934,2020-07-12,48,1
935,2020-07-12,49,2
936,2020-07-12,51,1
937,2020-07-12,54,1
938,2020-07-12,57,1
939,2020-07-12,58,1
940,2020-07-12,59,1
941,2020-07-12,60,1
942,2020-07-12,63,1
943,2020-07-12,67,1
944,2020-07-12,69,1
945,2020-07-12,71,1
946,2020-07-12,73,1
947,2020-07-12,89,1
948,2020-07-13,27,1
949,2020-07-13,35,1
